Keywords,city,Agg store_number,store_number,address,state,zip_code
Stop And Shop,Simsbury,607,607 #607 #0607 #00607,1357 US Highway 9,NY,12590
Stop And Shop,Colchester,608,608 #608 #0608 #00608,2335 Dixwell Avenue,CT,6514
Stop And Shop,Wethersfield,610,610 #610 #0610 #00610,331 West Street,CT,6759
Stop And Shop,Granby,611,611 #611 #0611 #00611,15 Franklin Street,CT,6483
Stop And Shop,Greenwich,612,612 #612 #0612 #00612,727 Rubber Avenue,CT,6770
Stop And Shop,Vernon,613,613 #613 #0613 #00613,55 Oak Street,CT,6033
Stop And Shop,Berlin,614,614 #614 #0614 #00614,207 West Street,CT,6416
Stop And Shop,Norwich,615,615 #615 #0615 #00615,498 Bushy Hill Road,CT,6070
Stop And Shop,Greenwich,616,616 #616 #0616 #00616,99 Linwood Avenue,CT,6415
Stop And Shop,Waterbury,618,618 #618 #0618 #00618,1380 Berlin Turnpike,CT,6109
Stop And Shop,Windsor,619,619 #619 #0619 #00619,120 Salmon Brook Street,CT,6035
Stop And Shop,Trumbull,620,620 #620 #0620 #00620,11 Glen Ridge Road,CT,6831
Stop And Shop,Southbury,621,621 #621 #0621 #00621,10 Pitkin Road,CT,6066
Stop And Shop,Torrington,622,622 #622 #0622 #00622,1135 Farmington Avenue,CT,6037
Stop And Shop,Middletown,623,623 #623 #0623 #00623,70 Town Street,CT,6360
Stop And Shop,Madison,624,624 #624 #0624 #00624,161 West Putnam Avenue,CT,6830
Stop And Shop,Winsted,625,625 #625 #0625 #00625,410 Reidville Drive,CT,6705
Stop And Shop,Darien,626,626 #626 #0626 #00626,1095 Kennedy Road,CT,6095
Stop And Shop,Bristol,628,628 #628 #0628 #00628,100 Quality Street,CT,6611
Stop And Shop,Shelton,629,629 #629 #0629 #00629,100 Main Street North,CT,6488
Stop And Shop,Newington,630,630 #630 #0630 #00630,211 High Street,CT,6790
Stop And Shop,Glastonbury,631,631 #631 #0631 #00631,416 East Main Street,CT,6457
Stop And Shop,Rocky Hill,632,632 #632 #0632 #00632,128 Samson Rock Road,CT,6443
Stop And Shop,Hartford,634,634 #634 #0634 #00634,200 New Hartford Road,CT,6098
Stop And Shop,Ansonia,635,635 #635 #0635 #00635,148 Heights Road,CT,6820
Stop And Shop,Newtown,636,636 #636 #0636 #00636,597 Farmington Avenue,CT,6010
Stop And Shop,Stamford,637,637 #637 #0637 #00637,898 Bridgeport Avenue,CT,6484
Stop And Shop,Wallingford,638,638 #638 #0638 #00638,44 Fenn Road,CT,6111
Stop And Shop,Stratford,639,639 #639 #0639 #00639,215 Glastonbury Boulevard,CT,6033
Stop And Shop,Norwalk,640,640 #640 #0640 #00640,80 Town Line Road,CT,6067
Stop And Shop,Forrestville,642,642 #642 #0642 #00642,150 New Park Avenue,CT,6106
Stop And Shop,Danbury,644,644 #644 #0644 #00644,100 Division Street,CT,6401
Stop And Shop,New Britain,645,645 #645 #0645 #00645,228 South Main Street,CT,6470
Stop And Shop,Stamford,646,646 #646 #0646 #00646,2200 Bedford Street,CT,6905
Stop And Shop,Milford,647,647 #647 #0647 #00647,930 North Colony Road,CT,6492
Stop And Shop,New Haven,648,648 #648 #0648 #00648,200 East Main Street,CT,6614
Stop And Shop,Fairfield,650,650 #650 #0650 #00650,385 Connecticut Avenue,CT,6854
Stop And Shop,Bloomfield,651,651 #651 #0651 #00651,747 Pine Street,CT,6010
Stop And Shop,Clinton,652,652 #652 #0652 #00652,44 Lake Avenue Ext.,CT,6811
Stop And Shop,Westport,653,653 #653 #0653 #00653,1079 W. Main Street,CT,6053
Stop And Shop,Meriden,654,654 #654 #0654 #00654,1937 West Main Street,CT,6902
Stop And Shop,Ridgefield,656,656 #656 #0656 #00656,855 Bridgeport Avenue,CT,6460
Stop And Shop,Watertown,657,657 #657 #0657 #00657,112 Amity Road,CT,6515
Stop And Shop,Wilton,658,658 #658 #0658 #00658,1160 Kings Highway Cut-off,CT,6824
Stop And Shop,Danbury,659,659 #659 #0659 #00659,313 Cottage Grove Rd.,CT,6002
Stop And Shop,Norwalk,662,662 #662 #0662 #00662,215 East Main Street,CT,6413
Stop And Shop,Milford,663,663 #663 #0663 #00663,1790 Post Road East,CT,6880
Stop And Shop,East Lyme,665,665 #665 #0665 #00665,485 Broad Street,CT,6450
Stop And Shop,Waterford,667,667 #667 #0667 #00667,125 Danbury Road,CT,6877
Stop And Shop,Bridgeport,670,670 #670 #0670 #00670,763 Straits Turnpike,CT,6795
Stop And Shop,Fairfield,673,673 #673 #0673 #00673,5 River Road,CT,6897
Stop And Shop,Willimantic,674,674 #674 #0674 #00674,72 Newtown Road,CT,6810
Stop And Shop,Waterbury,675,675 #675 #0675 #00675,380 Main Avenue,CT,6851
