keywords,city,Agg store_number,store_number,address,state,zip_code
Toys R US,NORTH ATTLEBORO,7524,#7524,1190 S. WASHINGTON STREET,MA,2760
Toys R US,LEOMINSTER,7527,#7527,118 COMMERCIAL ROAD SEARSTOWN MALL,MA,1453
Toys R US,CONCORD,7528,#7528,310 LOUDON ROAD,NH,3301
Toys R US,HYANNIS,7530,#7530,1070 ROUTE 132 FESTIVAL MALL,MA,2601
Toys R US,MANCHESTER,7532,#7532,1460 PLEASANT VALLEY ROAD,CT,6040
Toys R US,NORTH DARTMOUTH,7534,#7534,492 STATE ROAD DARTMOUTH TOWNE CTR,MA,2747
Toys R US,BELLINGHAM,7535,#7535,217 HARTFORD AVENUE,MA,2019
Toys R US,NEWINGTON,7536,#7536,3491 BERLIN TURNPIKE,CT,6111
Toys R US,WILLISTON,7537,#7537,244 RETAIL WAY,VT,5495
Toys R US,HOUMA,7768,#7768,SOUTHLAND MALL 5953 WEST PARK AVENUE,LA,70364
Toys R US,TEMPLE,7791,#7791,TEMPLE MALL 3111 S. 31ST STREET,TX,76502
Toys R US,WHITE SETTLEMENT,7802,#7802,7606 WEST FREEWAY,TX,76108
Toys R US,FRISCO,7803,#7803,2871 PRESTON ROAD SHAFER PLAZA,TX,75034
Toys R US,OKLAHOMA CITY,7804,#7804,1119 S. E. 66TH STREET,OK,73149
Toys R US,MESQUITE,7805,#7805,2063 N. TOWN EAST BOULEVARD #2100,TX,75150
Toys R US,ALBUQUERQUE,7807,#7807,7400 INDIAN SCHOOL ROAD,NM,87110
Toys R US,HURST,7809,#7809,1319 WEST PIPELINE ROAD,TX,76053
Toys R US,OKLAHOMA CITY,7811,#7811,2121 N. W. 138TH STREET,OK,73134
Toys R US,ALLEN,7812,#7812,170 E. STACY ROAD BUILDING 2250,TX,75002
Toys R US,IRVING,7813,#7813,7730 N. MACARTHUR BOULEVARD,TX,75063
Toys R US,WACO,7814,#7814,5200 W. WACO DRIVE,TX,76710
Toys R US,AMARILLO,7815,#7815,2403 S SONCY ROAD,TX,79121
Toys R US,LUBBOCK,7816,#7816,6101 SLIDE ROAD,TX,79414
Toys R US,ARLINGTON,7817,#7817,4111 SOUTH COOPER STREE,TX,76015
Toys R US,NORTH LITTLE ROCK,7818,#7818,4239 E. MCCAIN BOULEVARD,AR,72117
Toys R US,MIDLAND,7819,#7819,3109 W. LOOP 250 NORTH,TX,79705
Toys R US,DALLAS,7820,#7820,9358 N. CENTRAL EXPRESS,TX,75231
Toys R US,FORT SMITH,7821,#7821,5609 E. ROGERS AVENUE,AR,72903
Toys R US,LEWISVILLE,7822,#7822,2412 S. STEMMONS FREEWY,TX,75067
Toys R US,TYLER,7825,#7825,414 E.S.E. LOOP 323,TX,75701
Toys R US,KILLEEN,7826,#7826,2500 E. CENTRAL TEXAS EXPRESSWAY #B,TX,76541
Toys R US,LONGVIEW,7827,#7827,402 WEST LOOP 281,TX,75604
Toys R US,WICHITA FALLS,7828,#7828,2500 E. ELLIOTT STREET,TX,76308
Toys R US,LITTLE ROCK,7830,#7830,11500 FINANCIAL CENTER PKW,AR,72211
Toys R US,BOSSIER CITY,7831,#7831,2918 E. TEXAS STREET PIERRE-BOSSIER MALL,LA,71111
Toys R US,FAYETTEVILLE,7833,#7833,4166 N. COLLEGE AVENUE,AR,72701
Toys R US,NORMAN,7834,#7834,560 ED NOBLE PARKWAY,OK,73072
