Merchant Name,Brand,Merchant Address,Merchant City,Merchant State,Detail Level,Fuel Type1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXPRESS 3392,UNBRANDED/UNASSIGNED,905 CHANTILLY ST,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAC''S MINI MART #13,UNBRANDED/UNASSIGNED,14 LOWER MYRICK ROAD,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY EXPRESS 8547,UNBRANDED/UNASSIGNED,1598 HWY 15 NORTH,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAPAD EXPRESS #112,UNBRANDED/UNASSIGNED,1251 HILLCREST DR.,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAPAD EXPRESS #790,UNBRANDED/UNASSIGNED,2508 HWY 15 NORTH,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINN-DIXIE-FUEL #2638,UNBRANDED/UNASSIGNED,170 BEACON ST,LAUREL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEARMAN OIL COMPANY,UNBRANDED/UNASSIGNED,228388 HWY 63 NORTH,LEAKESVILLE,MS,3,ETHANOL REGULAR LEADED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WALCO FOOD MART #154,UNBRANDED/UNASSIGNED,901 MAIN ST,LEAKESVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DODGES STORE NUMBE,UNBRANDED/UNASSIGNED,4267 HIGHWAY 82 WE,LELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOUBLE QUICK  04010401,UNBRANDED/UNASSIGNED,403 N. BROAD ST.,LELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRATESI GROCERY,UNBRANDED/UNASSIGNED,1402 HWY 82 E.,LELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"LELAND SUPERSTOP, LLC",UNBRANDED/UNASSIGNED,532 HWY 82 EAST,LELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZIPTRIP-LELAND,UNBRANDED/UNASSIGNED,410 US HWY 82 W,LELAND,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOUBLE QUICK  04010070,UNBRANDED/UNASSIGNED,205 CARROLLTON STREET,LEXINGTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCOTT PETROLEUM NO,UNBRANDED/UNASSIGNED,309 DEPORT STREET,LEXINGTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JR FOOD MART 366   QAE,UNBRANDED/UNASSIGNED,276 MAIN ST,LIBERTY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#502 M & G GROCERY,UNBRANDED/UNASSIGNED,1608 HWY 18,LOUIN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELLIS'' FASTBREAK,UNBRANDED/UNASSIGNED,424 NORTH CHURCH S,LOUISVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAMMAW''S KOUNTRY K,UNBRANDED/UNASSIGNED,5617 HWY 25 SOUTH,LOUISVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY7099ATWALMRT,UNBRANDED/UNASSIGNED,157 HWY 15 S,LOUISVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEST MAIN STATION,UNBRANDED/UNASSIGNED,320 WEST MAIN STRE,LOUISVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJS QUICK STOP,UNBRANDED/UNASSIGNED,6311 HIGHWAY 63 N,LUCEDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANGELS CORNER,UNBRANDED/UNASSIGNED,14141 HWY 26 W,LUCEDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B & B DISCOUNT GAS,UNBRANDED/UNASSIGNED,42 OAK ST,LUCEDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JR. FOOD MART  473,UNBRANDED/UNASSIGNED,693 WINTER STREET,LUCEDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTI-MART QUICK STOP,",UNBRANDED/UNASSIGNED,6279 HWY 198 EAST,LUCEDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY6791ATWALMRT,UNBRANDED/UNASSIGNED,11216 HWY. 63 S.,LUCEDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOWN AND  COUNTRY  INC,UNBRANDED/UNASSIGNED,7140 HIGHWAY 198 E,LUCEDALE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A AND C AUTO,UNBRANDED/UNASSIGNED,926 E MAIN AVE,LUMBERTON,MS,3,REGULAR LEADED GASOLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXPRESS #3429,UNBRANDED/UNASSIGNED,1008 HIGHWAY 51,MADISON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO 3424,UNBRANDED/UNASSIGNED,1198 GLUCKSTADT RD,MADISON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAST TRAC #9,UNBRANDED/UNASSIGNED,1240 HIGHWAY 49 SOUTH,MAGEE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXPRESS 3397,UNBRANDED/UNASSIGNED,121 PINOLA DR SE,MAGEE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO 3469,UNBRANDED/UNASSIGNED,1539 SIMPSON HIGHWAY,MAGEE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY6551ATWALMRT,UNBRANDED/UNASSIGNED,1623 SIMPSON HWY. 49,MAGEE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPA ROCK''S OAKS,UNBRANDED/UNASSIGNED,9116 OLD STAGE RD,MASS POINT,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRUST EXPRESS,UNBRANDED/UNASSIGNED,18390 HWY 82,MATHISTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BLUE SKY #204,UNBRANDED/UNASSIGNED,1629 DELAWARE AVEN,MCCOMB,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARKET MAX MCCOMB,UNBRANDED/UNASSIGNED,115 PRESLEY BLVD EAST,MCCOMB,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIVE STAR 3,UNBRANDED/UNASSIGNED,1310 HWY 84 WEST,MEADVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FARMERS DEPOT,UNBRANDED/UNASSIGNED,3118 HWY 13 NORTH,MENDENHALL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#501 SOUTHEAST TRA,UNBRANDED/UNASSIGNED,1903 HWY 19 S.,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BONITA- MAPLES,UNBRANDED/UNASSIGNED,1019 HWY 39 N,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COLLEGE PARK QUICK S,UNBRANDED/UNASSIGNED,905 HWY 19 N,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DON WALDRONS MR DISCOU,UNBRANDED/UNASSIGNED,2205 14TH ST,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL CHEAPOS - 195,UNBRANDED/UNASSIGNED,1415 HWY 195,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY6722ATWALMRT,UNBRANDED/UNASSIGNED,1313 SECOND STREET S.,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY7452ATWALMRT,UNBRANDED/UNASSIGNED,2336 HIGHWAY 19 NORTH,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEX FUEL 060071,UNBRANDED/UNASSIGNED,228 ALLEN ROAD,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PINE SPRINGS COUNTRY,UNBRANDED/UNASSIGNED,6528 STATE BLVD EXT,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURE #11,UNBRANDED/UNASSIGNED,1021 HWY 39 BYPASS,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUEEN CITY TRUCK STO,UNBRANDED/UNASSIGNED,5502 N FRONTAGE RD,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RANDYS ONE STOP,UNBRANDED/UNASSIGNED,369 BRIARWOOD RD,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILLIAMS COUNTRY GROCE,UNBRANDED/UNASSIGNED,1734 HIGHWAY 11 AND 80,MERIDIAN,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22ND AVENUE EXPRESS,UNBRANDED/UNASSIGNED,640 22ND AVE,MERIDIAN,MS,3,REGULAR LEADED GASOLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUNCAN''S CORNER,UNBRANDED/UNASSIGNED,1792 F.E. SELLERS,MONTICELLO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUNNYS DISCOUNT    QPS,UNBRANDED/UNASSIGNED,405 WEST BROAD ST,MONTICELLO,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUNCANS COUNTRY ST,UNBRANDED/UNASSIGNED,17936 HWY 46,MONTPELIER,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOUBLE QUICK  04010377,UNBRANDED/UNASSIGNED,1010 OLIVE ST.,MOORHEAD,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUFF''S KWIK STOP LLC,UNBRANDED/UNASSIGNED,9525 HWY 613,MOSS POINT,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDWAY 2,UNBRANDED/UNASSIGNED,10630 FORTS LAKE R,MOSS POINT,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOBO FORK GROCERY  QPS,UNBRANDED/UNASSIGNED,12 CHANCE ROAD,NATCHEZ,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JR FOOD MART 376,UNBRANDED/UNASSIGNED,101 WILSON RD,NATCHEZ,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAISER FOOD AND FUEL,UNBRANDED/UNASSIGNED,228 HIGHWAY 61 S,NATCHEZ,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAISER MART,UNBRANDED/UNASSIGNED,710 HWY 61 N,NATCHEZ,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY5530ATWALMRT,UNBRANDED/UNASSIGNED,304 SERGEANT S PRENTISSD,NATCHEZ,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEVEN STAR NATCHEZ,UNBRANDED/UNASSIGNED,517 HIGHWAY 61 N,NATCHEZ,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61 HILL FOOD & FUEL,UNBRANDED/UNASSIGNED,501 HIGHWAY 61 S,NATCHEZ,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY7314ATWALMRT,UNBRANDED/UNASSIGNED,103 CHRYSTAL PLAZA DR.,NEW ALBANY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUICK MART,UNBRANDED/UNASSIGNED,722 E BANKHEAD ST,NEW ALBANY,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43 FOOD MART INC   QPS,UNBRANDED/UNASSIGNED,602 FRANKLIN STREET,NEWHEBRON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWTON JUNCTION,UNBRANDED/UNASSIGNED,221 EASTSIDE DRIVE,NEWTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WOODYS STOP & SHOP,UNBRANDED/UNASSIGNED,HWY 395 & HWY 15,NOXAPATER,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXPRESS 3461,UNBRANDED/UNASSIGNED,1104 BIENVILLE BLVD,OCEAN SPRINGS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY EXPRESS 8579,UNBRANDED/UNASSIGNED,4021 BIENVILLE BLVD.,OCEAN SPRINGS,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DODGES STORE NUMBE,UNBRANDED/UNASSIGNED,303 SOUTH CHURCH S,OKOLONA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M & M MART INC,UNBRANDED/UNASSIGNED,401 EAST MONROE AVE,OKOLONA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKOLONA DELI MART 1,UNBRANDED/UNASSIGNED,419 S CHURCH ST,OKOLONA,MS,3,REGULAR LEADED GASOLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKOLONA QUICK STOP,UNBRANDED/UNASSIGNED,430 MONROE AVE,OKOLONA,MS,3,REGULAR LEADED GASOLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMOKIES,UNBRANDED/UNASSIGNED,30003 SHEPARD DR,OKOLONA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DODGES STORE NUMBE,UNBRANDED/UNASSIGNED,6973 COCKRUM,OLIVE BRANCH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY EXPRESS 8530,UNBRANDED/UNASSIGNED,5970 GOODMAN ROAD,OLIVE BRANCH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POP''S EXPRESS,UNBRANDED/UNASSIGNED,10047 HWY 178,OLIVE BRANCH,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HILLTOP CHEVRON,UNBRANDED/UNASSIGNED,550 HWY 7 SOUTH,OXFORD,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASH MART,UNBRANDED/UNASSIGNED,1011 N LAMAR BLVD,OXFORD,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE BRITTANY STORE,UNBRANDED/UNASSIGNED,1903 JACKSON AVENU,OXFORD,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PACHUTA TRAVEL PLAZA,UNBRANDED/UNASSIGNED,12804 HWY 18 WEST,PACHUTA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FAST TRAC #14,UNBRANDED/UNASSIGNED,1602 DENNY AVE,PASCAGOUIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K AND B KWIK STOP,UNBRANDED/UNASSIGNED,4820 TELEPHONE ROA,PASCAGOULA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY EXPRESS 8627,UNBRANDED/UNASSIGNED,3301 DENNY AVENUE,PASCAGOULA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
THE NEIGHBOURHOOD STOR,UNBRANDED/UNASSIGNED,3601 INGALLS AVE,PASCAGOULA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY6917ATWALMRT,UNBRANDED/UNASSIGNED,1609 E. BEACH BLVD.,PASS CHRISTIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXPRESS 3440,UNBRANDED/UNASSIGNED,200 CROSS PARK DRIVE,PEARL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY5707ATWALMRT,UNBRANDED/UNASSIGNED,5528 HWY. 80 EAST,PEARL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A Z SERVE          QQP,UNBRANDED/UNASSIGNED,16504 HWY 90,PEARLINGTON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DANS HILLTOP,UNBRANDED/UNASSIGNED,1632 HIGHWAY 42,PETAL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JR FOOD MART #116,UNBRANDED/UNASSIGNED,101 HWY 42,PETAL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY EXPRESS 8503,UNBRANDED/UNASSIGNED,11 TYNER RD,PETAL,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOBBYS COUNTRY STORE,UNBRANDED/UNASSIGNED,11110 HWY 16 EAST,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIXIE OIL CO OF ALA ST,UNBRANDED/UNASSIGNED,920 HOLLAND AVE,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUEL FOR LESS #10,UNBRANDED/UNASSIGNED,595 EAST  MAIN STREET,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAROLD''S,UNBRANDED/UNASSIGNED,502 HOLLAND AVE,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HWY 16 STOP AND GO,UNBRANDED/UNASSIGNED,1110 EAST MAIN STR,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOEY''S MINI MART INC,UNBRANDED/UNASSIGNED,561 HOLLAND AVE,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY5711ATWALMRT,UNBRANDED/UNASSIGNED,1008 W. BEACON STREET,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NANCES NORTHSIDE,UNBRANDED/UNASSIGNED,12070 PECAN AVE,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O''NEAL''S,UNBRANDED/UNASSIGNED,1006 HOLLAND AVENU,PHILADELPHIA,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BILL''S QUIK STOP,UNBRANDED/UNASSIGNED,2400 EAST CANAL STREET,PICAYUNE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MICKEYS QUIK STOP 2,UNBRANDED/UNASSIGNED,6478 HWY 11,PICAYUNE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY5529ATWALMRT,UNBRANDED/UNASSIGNED,233 FRONTAGE ROAD,PICAYUNE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICHELSON QUICK STOP,UNBRANDED/UNASSIGNED,800 NORTH BEACH ROAD,PICAYUNE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JB''S QUICK STOP,UNBRANDED/UNASSIGNED,296 WOXFORD ST,PONTOTOC,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURPHY7345ATWALMRT,UNBRANDED/UNASSIGNED,86 MCCORD ROAD,PONTOTOC,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KANGAROO EXPRESS 3393,UNBRANDED/UNASSIGNED,1102 S MAIN STREET,POPLARVILLE,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIVE STAR,UNBRANDED/UNASSIGNED,1076 HIGHWAY 61 N,PORT GIBSON,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLICKS BP,UNBRANDED/UNASSIGNED,6594 CHURCH AVE,POTTS CAMP,MS,3,UNLEADED REGULAR (86 OR 87 OCTANE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
